Date,Location,Latitude,Longitude,Temperature (°C),Humidity (%),Wind_Speed (m/s),Solar_Irradiance (W/m²),Cloud_Cover (%),Precipitation (mm),Sunshine_Hours,Month,Season,Solar_Energy_Output (kWh)
2025-08-19,Hyderabad,17.385,78.4867,30.1,35.11398615235477,2.93,678.5,50.368602150249544,0.8,5.8,8,Monsoon,33.2
2025-08-20,Chennai,13.0827,80.2707,23.9,44.080741182290396,2.83,784.7,10.470014677425192,1.7,9.7,8,Monsoon,39.92
2025-08-21,Bangalore,12.9716,77.5946,32.0,42.19975157025023,1.95,755.5,13.991790910210216,0.2,9.4,8,Monsoon,39.11
2025-08-22,Delhi,28.6139,77.209,27.1,45.642611079788466,4.44,675.0,25.815201528949675,1.3,8.3,8,Monsoon,33.1
2025-08-23,Hyderabad,17.385,78.4867,22.0,51.61772164925261,5.43,736.1,14.839171836696924,1.4,7.2,8,Monsoon,37.29
2025-08-24,Jaipur,26.9124,75.7873,25.6,24.890268304219063,3.87,718.8,14.728209205193746,2.7,6.9,8,Monsoon,36.16
2025-08-25,Ahmedabad,23.0225,72.5714,33.4,40.64889596781775,4.38,679.5,43.90403896418377,0.6,8.0,8,Monsoon,34.01
2025-08-26,Jaipur,26.9124,75.7873,20.0,70.36280265044414,2.63,661.9,25.264988511434687,0.8,11.6,8,Monsoon,36.06
2025-08-27,Bangalore,12.9716,77.5946,34.5,51.21885506654699,4.46,658.7,18.678077081724137,4.6,6.7,8,Monsoon,32.79
2025-08-28,Ahmedabad,23.0225,72.5714,33.4,43.94347780347347,2.81,676.2,30.104229255836206,2.2,4.6,8,Monsoon,33.18
2025-08-29,Kolkata,22.5726,88.3639,29.8,51.57886546987804,5.06,567.2,17.661473810142446,0.3,10.8,8,Monsoon,29.65
2025-08-30,Hyderabad,17.385,78.4867,22.1,56.410868741691246,3.39,602.7,36.44217618007477,4.0,8.5,8,Monsoon,31.38
2025-08-31,Jaipur,26.9124,75.7873,23.1,39.71486930222833,3.45,711.4,53.20797308128161,0.5,8.6,8,Monsoon,34.37
2025-09-01,Chennai,13.0827,80.2707,33.3,50.304482937770885,2.55,691.9,5.821988605502597,0.4,5.6,9,Monsoon,35.31
2025-09-02,Hyderabad,17.385,78.4867,29.8,46.97113418035963,2.6,756.9,35.49332192000661,0.2,9.3,9,Monsoon,37.65
2025-09-03,Bangalore,12.9716,77.5946,36.8,57.123714815312155,2.18,733.8,43.009968946250225,3.8,4.7,9,Monsoon,35.59
2025-09-04,Jaipur,26.9124,75.7873,31.0,41.80655681619028,3.76,1022.4,26.263496682924142,1.2,9.6,9,Monsoon,51.43
2025-09-05,Kolkata,22.5726,88.3639,25.6,59.36269371476705,1.23,826.3,31.169193942025224,1.1,7.0,9,Monsoon,39.69
2025-09-06,Jaipur,26.9124,75.7873,29.3,61.38882394599348,3.42,766.3,15.074233560622158,1.0,9.6,9,Monsoon,38.84
2025-09-07,Ahmedabad,23.0225,72.5714,37.2,53.60545858822454,2.65,903.6,59.230513379473045,2.3,9.5,9,Monsoon,45.55
2025-09-08,Kolkata,22.5726,88.3639,31.2,57.056127802985856,4.1,757.7,30.25390411218718,0.4,10.7,9,Monsoon,38.51
2025-09-09,Jaipur,26.9124,75.7873,30.2,51.046830602020655,1.33,805.0,30.49603835203294,2.6,7.5,9,Monsoon,40.66
2025-09-10,Chennai,13.0827,80.2707,31.4,18.325421263790048,3.74,957.8,10.144902154804715,0.0,10.4,9,Monsoon,50.9
2025-09-11,Bangalore,12.9716,77.5946,31.3,38.22499182572037,2.3,739.0,29.693671552598815,2.9,12.0,9,Monsoon,39.24
2025-09-12,Hyderabad,17.385,78.4867,23.8,51.608632928944914,3.66,671.4,14.26898721688216,2.4,7.3,9,Monsoon,35.21
2025-09-13,Chennai,13.0827,80.2707,30.7,45.4466293045882,2.74,771.3,8.147565893753963,1.0,8.0,9,Monsoon,39.25
2025-09-14,Delhi,28.6139,77.209,32.7,52.126938279223204,4.01,578.3,28.80062537955038,2.3,11.8,9,Monsoon,30.42
2025-09-15,Kolkata,22.5726,88.3639,25.8,49.74753571913285,3.58,792.1,36.49118951390521,1.0,10.0,9,Monsoon,38.49
2025-09-16,Chennai,13.0827,80.2707,21.1,56.12675724124678,3.15,685.4,43.150789974675845,2.6,11.9,9,Monsoon,34.27
2025-09-17,Pune,18.5204,73.8567,30.7,27.22882567477752,3.12,674.2,34.99805675133869,3.4,10.1,9,Monsoon,34.4
2025-09-18,Hyderabad,17.385,78.4867,30.6,47.05929078814156,3.99,690.5,12.647494563963955,1.0,11.1,9,Monsoon,36.06
2025-09-19,Bangalore,12.9716,77.5946,28.8,18.83614920244205,1.38,644.1,36.666911212055226,4.5,11.4,9,Monsoon,33.05
2025-09-20,Ahmedabad,23.0225,72.5714,38.5,64.35244924957583,3.78,724.2,0.0,2.5,9.8,9,Monsoon,39.02
2025-09-21,Delhi,28.6139,77.209,36.7,37.56405365129338,3.99,734.2,17.894705812874115,3.2,8.3,9,Monsoon,37.06
2025-09-22,Jaipur,26.9124,75.7873,36.9,59.16509854483612,1.95,935.7,42.00970492622836,0.8,9.9,9,Monsoon,47.52
2025-09-23,Hyderabad,17.385,78.4867,34.5,55.74691746061691,3.45,763.7,16.307367110144224,4.3,9.3,9,Monsoon,39.67
2025-09-24,Kolkata,22.5726,88.3639,27.3,59.67224123389073,5.27,751.5,26.255551865775242,1.5,8.3,9,Monsoon,38.65
2025-09-25,Ahmedabad,23.0225,72.5714,39.7,39.215142916889555,2.8,688.2,21.655376695782003,3.4,12.0,9,Monsoon,34.2
2025-09-26,Delhi,28.6139,77.209,26.4,59.03693500001429,2.97,679.1,0.0,3.1,8.4,9,Monsoon,34.76
2025-09-27,Kolkata,22.5726,88.3639,38.1,50.78379867155253,3.12,762.5,39.98310176743145,4.3,7.1,9,Monsoon,38.38
2025-09-28,Bangalore,12.9716,77.5946,33.1,45.68227768345119,4.71,931.5,13.253844805037838,1.4,5.4,9,Monsoon,48.27
2025-09-29,Kolkata,22.5726,88.3639,33.2,45.33877358618799,2.44,876.3,25.98543055352377,2.3,7.7,9,Monsoon,45.18
2025-09-30,Pune,18.5204,73.8567,32.1,64.84068934709276,3.37,677.1,20.391170621872767,1.5,9.6,9,Monsoon,34.69
2025-10-01,Jaipur,26.9124,75.7873,37.3,60.49974010766234,4.73,662.9,41.1122011977733,1.0,8.3,10,Post-Monsoon,33.07
2025-10-02,Kolkata,22.5726,88.3639,27.6,40.35775202888699,3.74,676.3,34.70340675911744,1.9,6.9,10,Post-Monsoon,32.06
2025-10-03,Bangalore,12.9716,77.5946,23.0,44.34145770573396,3.38,730.9,26.644887283152872,0.8,9.5,10,Post-Monsoon,36.5
2025-10-04,Pune,18.5204,73.8567,29.7,44.06774677131228,2.43,574.0,22.51693647143324,0.4,11.9,10,Post-Monsoon,30.17
2025-10-05,Ahmedabad,23.0225,72.5714,28.3,70.37279489899908,2.23,699.1,45.24099097651626,1.1,8.4,10,Post-Monsoon,32.72
2025-10-06,Jaipur,26.9124,75.7873,32.3,67.70995683763519,4.3,497.9,23.87579305640979,1.5,8.3,10,Post-Monsoon,24.01
2025-10-07,Delhi,28.6139,77.209,36.0,51.232730283282656,2.94,777.4,44.77781402325226,1.9,9.6,10,Post-Monsoon,39.87
2025-10-08,Chennai,13.0827,80.2707,31.6,83.06641060428545,2.35,763.3,35.29534805714846,0.2,12.0,10,Post-Monsoon,38.28
2025-10-09,Delhi,28.6139,77.209,31.5,47.79113675396573,3.33,752.8,24.167784380405774,0.6,6.0,10,Post-Monsoon,36.78
2025-10-10,Ahmedabad,23.0225,72.5714,37.9,43.36263141913145,4.0,795.4,23.235199868829838,1.5,8.6,10,Post-Monsoon,39.85
2025-10-11,Chennai,13.0827,80.2707,32.3,66.15476526141991,2.95,779.3,0.0,2.0,7.6,10,Post-Monsoon,40.88
2025-10-12,Pune,18.5204,73.8567,23.1,56.590331458830484,4.27,735.6,18.037999380922052,1.7,9.1,10,Post-Monsoon,36.84
2025-10-13,Ahmedabad,23.0225,72.5714,22.8,75.49618212743202,3.53,675.7,19.57426828682724,3.2,9.3,10,Post-Monsoon,33.43
2025-10-14,Pune,18.5204,73.8567,23.7,69.03694246922899,3.44,761.1,55.70948470346332,2.8,11.7,10,Post-Monsoon,37.19
2025-10-15,Bangalore,12.9716,77.5946,34.8,57.17132681610744,2.02,681.4,15.300436336766577,0.1,6.5,10,Post-Monsoon,34.21
2025-10-16,Delhi,28.6139,77.209,35.0,59.04575181849849,2.53,690.6,39.16200265292369,0.5,4.0,10,Post-Monsoon,34.36
2025-10-17,Delhi,28.6139,77.209,29.4,48.69371359017067,3.38,783.3,20.79086937643267,3.0,7.8,10,Post-Monsoon,40.24
2025-10-18,Bangalore,12.9716,77.5946,27.6,70.73440437658044,3.39,676.2,35.28284204976929,1.0,6.2,10,Post-Monsoon,33.29
2025-10-19,Bangalore,12.9716,77.5946,22.6,50.56694342744112,4.88,638.1,23.926678800985528,3.6,7.7,10,Post-Monsoon,32.45
2025-10-20,Chennai,13.0827,80.2707,30.6,38.86033130559494,1.69,664.3,29.65018829977207,3.5,9.7,10,Post-Monsoon,33.23
2025-10-21,Ahmedabad,23.0225,72.5714,31.9,43.58088604770593,2.25,806.8,14.674985009686676,1.8,6.8,10,Post-Monsoon,41.55
2025-10-22,Pune,18.5204,73.8567,34.4,56.8803486403038,3.12,779.2,30.961031212751355,2.6,7.7,10,Post-Monsoon,38.18
2025-10-23,Ahmedabad,23.0225,72.5714,21.3,37.0966283751349,1.08,757.0,47.03420795974561,2.1,8.9,10,Post-Monsoon,37.45
2025-10-24,Kolkata,22.5726,88.3639,24.2,68.56631048993309,3.82,776.0,30.11139054316416,2.3,8.2,10,Post-Monsoon,40.76
2025-10-25,Ahmedabad,23.0225,72.5714,25.3,60.815549513798246,3.87,906.9,42.45995368720803,2.4,9.5,10,Post-Monsoon,46.79
2025-10-26,Hyderabad,17.385,78.4867,24.3,52.09199210733654,4.09,927.0,15.961344678937042,2.5,8.8,10,Post-Monsoon,46.77
2025-10-27,Pune,18.5204,73.8567,24.4,38.4874530470305,4.95,593.6,0.1024853475639631,1.6,8.3,10,Post-Monsoon,31.64
2025-10-28,Bangalore,12.9716,77.5946,33.8,49.24932946094935,3.01,664.3,16.16913173263072,0.0,10.2,10,Post-Monsoon,34.0
2025-10-29,Jaipur,26.9124,75.7873,25.9,63.84187048203711,3.36,577.7,31.1081099682644,0.8,8.7,10,Post-Monsoon,28.87
2025-10-30,Kolkata,22.5726,88.3639,27.7,56.34844975886657,4.45,747.8,24.82360580408812,0.4,8.1,10,Post-Monsoon,38.78
2025-10-31,Ahmedabad,23.0225,72.5714,36.2,31.47925277926684,3.97,721.3,3.400857349618345,0.1,5.0,10,Post-Monsoon,37.0
2025-11-01,Hyderabad,17.385,78.4867,26.6,57.086004294769104,4.5,679.4,0.7454714536089035,1.4,4.0,11,Post-Monsoon,33.2
2025-11-02,Kolkata,22.5726,88.3639,29.9,55.359191237626774,3.13,836.9,0.0,1.8,10.7,11,Post-Monsoon,41.38
2025-11-03,Pune,18.5204,73.8567,17.4,23.493006593462066,3.8,700.4,39.30401879838275,1.0,6.8,11,Post-Monsoon,35.67
2025-11-04,Hyderabad,17.385,78.4867,31.4,31.093645348162052,3.08,918.2,2.8935488736310724,0.8,7.2,11,Post-Monsoon,47.35
2025-11-05,Kolkata,22.5726,88.3639,37.7,42.581030751011916,4.08,702.4,37.35683346666889,1.3,10.2,11,Post-Monsoon,37.26
2025-11-06,Pune,18.5204,73.8567,30.8,48.97679585125266,4.03,700.2,44.01089499059586,2.2,9.1,11,Post-Monsoon,36.16
2025-11-07,Chennai,13.0827,80.2707,39.0,59.98539120931178,2.59,701.6,40.817623809192845,3.3,9.6,11,Post-Monsoon,35.31
2025-11-08,Hyderabad,17.385,78.4867,21.7,90.0,2.66,574.5,20.394936469453132,2.4,8.3,11,Post-Monsoon,30.14
2025-11-09,Ahmedabad,23.0225,72.5714,27.4,38.644216288292114,5.16,635.2,22.177209344529103,0.9,6.8,11,Post-Monsoon,32.47
2025-11-10,Ahmedabad,23.0225,72.5714,19.4,50.9480770962976,2.06,788.7,44.445123454822195,3.7,9.8,11,Post-Monsoon,38.69
2025-11-11,Jaipur,26.9124,75.7873,31.1,22.019235611729833,4.4,880.5,27.63133759423922,3.0,6.4,11,Post-Monsoon,43.15
2025-11-12,Delhi,28.6139,77.209,28.5,34.01074151511855,3.84,719.1,18.685622224611148,2.8,9.9,11,Post-Monsoon,35.59
2025-11-13,Kolkata,22.5726,88.3639,21.3,42.23930184711171,3.08,857.9,25.922877406552836,0.2,6.3,11,Post-Monsoon,45.15
2025-11-14,Ahmedabad,23.0225,72.5714,33.1,54.42963512110325,4.31,710.7,20.775862110680155,1.2,8.2,11,Post-Monsoon,34.93
2025-11-15,Chennai,13.0827,80.2707,24.3,52.693370494812456,3.35,823.8,15.143887851940168,4.4,7.5,11,Post-Monsoon,41.23
2025-11-16,Jaipur,26.9124,75.7873,32.4,43.72076892661496,2.32,648.0,43.32881705895534,3.2,6.4,11,Post-Monsoon,30.66
2025-11-17,Bangalore,12.9716,77.5946,25.8,30.14059938438154,2.61,814.4,20.722224390992544,2.7,12.0,11,Post-Monsoon,41.2
2025-11-18,Bangalore,12.9716,77.5946,32.6,62.453825883955346,5.44,852.2,14.160612528357316,0.5,12.0,11,Post-Monsoon,44.22
2025-11-19,Hyderabad,17.385,78.4867,25.0,51.05760455264451,4.42,771.3,8.928610656460439,1.9,4.5,11,Post-Monsoon,37.7
2025-11-20,Jaipur,26.9124,75.7873,32.7,50.42347220799306,2.1,601.5,25.340668614468875,2.9,7.1,11,Post-Monsoon,28.85
2025-11-21,Bangalore,12.9716,77.5946,24.9,50.982704834110294,3.13,636.7,30.960057383078404,3.7,9.5,11,Post-Monsoon,33.56
2025-11-22,Delhi,28.6139,77.209,29.8,45.0905126193945,1.99,985.4,8.948658874782645,1.9,9.7,11,Post-Monsoon,51.15
2025-11-23,Bangalore,12.9716,77.5946,30.4,38.1822896476911,2.71,788.0,17.73750737091363,0.7,10.8,11,Post-Monsoon,40.33
2025-11-24,Chennai,13.0827,80.2707,24.0,43.03623099596189,2.2,794.6,47.04433353449032,1.4,8.2,11,Post-Monsoon,39.67
2025-11-25,Chennai,13.0827,80.2707,27.1,42.74334754882229,3.64,834.0,9.526533164541355,6.2,4.6,11,Post-Monsoon,43.51
2025-11-26,Pune,18.5204,73.8567,34.6,37.889191194256384,2.96,593.4,44.301096201349644,4.5,6.7,11,Post-Monsoon,28.75
2025-11-27,Bangalore,12.9716,77.5946,27.1,71.81958878846754,3.96,657.9,36.43650193235889,0.5,6.5,11,Post-Monsoon,32.57
2025-11-28,Jaipur,26.9124,75.7873,31.4,47.625171054820335,2.83,931.9,26.57824725034105,1.0,7.9,11,Post-Monsoon,46.23
2025-11-29,Hyderabad,17.385,78.4867,33.3,50.15926959950825,3.28,632.5,28.21262518041529,3.3,6.1,11,Post-Monsoon,30.84
2025-11-30,Kolkata,22.5726,88.3639,20.6,46.13824667876061,1.73,687.4,49.73585688227615,4.0,6.1,11,Post-Monsoon,32.9
2025-12-01,Ahmedabad,23.0225,72.5714,20.6,43.42479232612406,2.95,747.9,13.655190300551391,2.6,7.3,12,Winter,39.41
2025-12-02,Hyderabad,17.385,78.4867,35.3,66.83579754152312,4.82,611.9,33.07745823962321,5.0,8.7,12,Winter,30.82
2025-12-03,Hyderabad,17.385,78.4867,27.3,50.3679140768002,2.93,799.5,9.351480773805322,0.1,7.6,12,Winter,42.06
2025-12-04,Chennai,13.0827,80.2707,31.8,68.1123432986613,2.53,800.9,38.20633144219336,2.6,7.0,12,Winter,39.14
2025-12-05,Pune,18.5204,73.8567,28.6,49.87150233469394,3.3,788.1,5.02667951179896,5.0,11.2,12,Winter,43.04
2025-12-06,Kolkata,22.5726,88.3639,27.9,65.66307657765564,3.0,676.4,52.736181549108636,4.5,5.8,12,Winter,33.21
2025-12-07,Delhi,28.6139,77.209,36.0,69.39498261057275,3.92,794.7,2.8114287755961627,0.8,9.1,12,Winter,43.23
2025-12-08,Delhi,28.6139,77.209,33.4,35.88222702211432,3.97,943.2,14.771891284200112,4.7,7.7,12,Winter,46.94
2025-12-09,Kolkata,22.5726,88.3639,29.3,55.68812983678467,4.31,669.4,0.0,1.7,9.8,12,Winter,33.26
2025-12-10,Kolkata,22.5726,88.3639,33.3,40.92394293939888,3.71,770.7,12.176085900819787,3.4,10.6,12,Winter,39.4
2025-12-11,Delhi,28.6139,77.209,34.0,47.12889035239624,5.66,758.3,24.216635773821316,3.0,8.3,12,Winter,38.21
2025-12-12,Ahmedabad,23.0225,72.5714,38.3,45.167851545379264,1.9,759.6,0.0,0.6,8.7,12,Winter,38.35
2025-12-13,Hyderabad,17.385,78.4867,34.4,24.014101566204438,2.8,751.9,22.110180874008634,1.4,3.3,12,Winter,37.89
2025-12-14,Hyderabad,17.385,78.4867,25.8,60.506959038407146,5.69,815.8,12.036435834159784,0.7,8.4,12,Winter,42.64
2025-12-15,Ahmedabad,23.0225,72.5714,28.7,31.55387825146593,3.41,778.7,26.90860949981795,0.1,6.5,12,Winter,38.52
2025-12-16,Kolkata,22.5726,88.3639,30.8,42.27114954998288,3.16,699.3,6.754180193436536,0.2,12.0,12,Winter,36.84
2025-12-17,Chennai,13.0827,80.2707,32.6,50.008982670739655,3.04,823.7,13.834169100405033,2.9,7.4,12,Winter,43.6
2025-12-18,Chennai,13.0827,80.2707,25.6,60.105168049104705,3.62,713.7,38.14380672072727,1.3,7.6,12,Winter,35.11
2025-12-19,Bangalore,12.9716,77.5946,28.4,39.84850534217949,1.42,868.8,22.51871057553383,2.4,7.5,12,Winter,43.6
2025-12-20,Hyderabad,17.385,78.4867,32.7,43.36417224591783,2.47,748.7,37.49783165188084,2.6,7.8,12,Winter,38.11
2025-12-21,Jaipur,26.9124,75.7873,24.3,33.41722533734726,3.21,726.8,13.173593304915588,2.9,10.3,12,Winter,38.08
2025-12-22,Bangalore,12.9716,77.5946,25.0,40.73988571207927,2.52,809.1,46.418633119652235,2.2,9.8,12,Winter,41.27
2025-12-23,Hyderabad,17.385,78.4867,29.6,52.945639753542515,0.76,697.4,16.414476646814528,0.9,9.0,12,Winter,35.42
2025-12-24,Chennai,13.0827,80.2707,33.6,59.069604333522285,4.22,752.8,5.5792530052009965,1.4,9.9,12,Winter,37.78
2025-12-25,Jaipur,26.9124,75.7873,31.1,36.159116527421524,3.46,617.0,34.30424581820915,1.5,7.9,12,Winter,31.43
2025-12-26,Ahmedabad,23.0225,72.5714,33.7,79.86737593888517,4.87,886.2,18.063185400768575,1.6,6.5,12,Winter,45.04
2025-12-27,Delhi,28.6139,77.209,36.4,63.916773818110876,1.66,690.0,11.68154732077778,0.1,7.2,12,Winter,35.08
2025-12-28,Kolkata,22.5726,88.3639,32.1,37.70031682351458,2.58,742.7,34.46595647672439,2.9,11.8,12,Winter,38.65
2025-12-29,Delhi,28.6139,77.209,23.4,65.09433356029199,2.05,846.7,0.0,2.6,7.2,12,Winter,42.82
2025-12-30,Hyderabad,17.385,78.4867,24.8,53.001907922168904,3.54,834.1,17.74926046680164,2.0,9.0,12,Winter,44.64
2025-12-31,Kolkata,22.5726,88.3639,26.4,43.94733895739961,6.09,779.6,9.96530172189289,0.2,10.9,12,Winter,41.29
2026-01-01,Kolkata,22.5726,88.3639,27.8,65.36625475473721,3.01,699.0,9.791286103162621,3.4,9.8,1,Winter,36.44
2026-01-02,Ahmedabad,23.0225,72.5714,27.1,25.037532583646215,5.02,869.1,17.653105182654635,0.9,10.3,1,Winter,46.04
2026-01-03,Bangalore,12.9716,77.5946,30.1,38.539959961978745,4.02,715.7,27.811619329033075,2.3,7.6,1,Winter,36.21
2026-01-04,Kolkata,22.5726,88.3639,30.4,23.325009133490592,6.68,848.3,22.445060997795448,1.0,10.1,1,Winter,44.04
2026-01-05,Chennai,13.0827,80.2707,19.4,51.49326586497856,4.25,719.9,15.664066572342518,2.5,7.6,1,Winter,37.27
2026-01-06,Chennai,13.0827,80.2707,24.2,62.56422050524461,4.19,688.7,43.44321483560412,5.3,6.3,1,Winter,33.57
2026-01-07,Ahmedabad,23.0225,72.5714,37.5,70.59526924726099,2.4,619.9,40.504688476247296,0.7,7.8,1,Winter,31.58
2026-01-08,Bangalore,12.9716,77.5946,31.3,44.94973018046814,2.92,587.6,23.90459649410643,1.4,8.7,1,Winter,29.92
2026-01-09,Bangalore,12.9716,77.5946,32.5,76.15717639549256,2.03,779.7,38.78126897411525,1.2,12.0,1,Winter,40.64
2026-01-10,Jaipur,26.9124,75.7873,32.0,43.72543277452152,2.68,651.6,25.404111465089716,1.9,7.7,1,Winter,33.0
2026-01-11,Bangalore,12.9716,77.5946,30.1,42.92848298306298,2.28,763.9,20.418747790835532,3.7,10.7,1,Winter,41.03
2026-01-12,Delhi,28.6139,77.209,28.7,31.18279554809711,5.3,892.2,42.25766480749674,0.8,10.5,1,Winter,44.52
2026-01-13,Bangalore,12.9716,77.5946,32.9,45.06424013285332,2.42,800.1,6.293181514528882,2.1,9.0,1,Winter,39.36
2026-01-14,Kolkata,22.5726,88.3639,25.2,66.74044967451371,1.52,899.0,31.32697482423515,0.2,8.0,1,Winter,45.31
2026-01-15,Jaipur,26.9124,75.7873,24.3,37.69675645874422,2.98,785.5,52.53794667877887,0.4,5.8,1,Winter,39.27
2026-01-16,Jaipur,26.9124,75.7873,29.9,38.53218715776149,4.05,635.1,15.511941487822327,4.1,9.8,1,Winter,33.02
2026-01-17,Kolkata,22.5726,88.3639,34.8,58.45361598121677,2.22,919.4,43.03366892960006,1.3,10.6,1,Winter,46.22
2026-01-18,Hyderabad,17.385,78.4867,29.2,55.641629042859705,5.03,606.0,26.88840323709871,1.5,10.1,1,Winter,31.07
2026-01-19,Pune,18.5204,73.8567,33.4,55.36968884575671,3.34,736.3,25.85997190303632,1.1,12.0,1,Winter,39.23
2026-01-20,Kolkata,22.5726,88.3639,31.5,69.74775163483073,3.73,746.9,24.168963847855675,0.3,7.2,1,Winter,38.45
2026-01-21,Kolkata,22.5726,88.3639,32.5,71.6948498589052,2.02,596.1,6.546440952576162,0.6,9.0,1,Winter,30.69
2026-01-22,Kolkata,22.5726,88.3639,24.7,21.703614540546017,5.29,626.0,40.584330668772296,3.3,9.3,1,Winter,31.57
2026-01-23,Chennai,13.0827,80.2707,33.6,20.81571975951924,3.7,713.9,20.505972903459146,5.5,9.6,1,Winter,37.66
2026-01-24,Kolkata,22.5726,88.3639,26.9,13.700952484937865,4.51,821.4,26.93860287258211,0.7,4.7,1,Winter,41.61
2026-01-25,Jaipur,26.9124,75.7873,41.2,57.51421403685862,3.77,775.4,12.499518991183972,0.3,7.8,1,Winter,38.57
2026-01-26,Jaipur,26.9124,75.7873,38.3,33.777073409982705,2.07,752.6,45.12265821213967,0.5,12.0,1,Winter,38.26
2026-01-27,Kolkata,22.5726,88.3639,36.0,56.50777084882282,5.32,796.7,35.62037973742974,1.2,9.2,1,Winter,39.61
2026-01-28,Hyderabad,17.385,78.4867,33.4,75.46520897272096,4.07,777.9,23.347240524157662,0.5,8.5,1,Winter,38.49
2026-01-29,Bangalore,12.9716,77.5946,35.3,53.45147039439437,3.85,490.9,36.27116972900267,0.0,9.1,1,Winter,23.25
2026-01-30,Chennai,13.0827,80.2707,33.7,50.79055800360957,3.69,844.7,14.592554558974571,1.7,11.1,1,Winter,45.29
2026-01-31,Bangalore,12.9716,77.5946,32.1,29.189323838583423,1.8,736.1,48.428606989007356,2.1,10.6,1,Winter,36.9
2026-02-01,Bangalore,12.9716,77.5946,30.4,66.07017669589764,1.46,846.0,24.469354232442953,4.3,7.4,2,Winter,42.33
2026-02-02,Bangalore,12.9716,77.5946,26.3,44.27854058982987,3.35,648.0,0.0,1.0,8.4,2,Winter,34.03
2026-02-03,Chennai,13.0827,80.2707,22.8,23.687806150220368,3.85,692.5,15.492121122922594,0.4,8.9,2,Winter,37.22
2026-02-04,Chennai,13.0827,80.2707,33.6,55.92670886076317,3.61,699.9,50.007823863490714,0.4,5.9,2,Winter,34.58
2026-02-05,Pune,18.5204,73.8567,17.2,65.36608893361198,4.81,679.1,37.2980616609799,0.4,9.0,2,Winter,34.86
2026-02-06,Bangalore,12.9716,77.5946,16.7,53.07060222581902,5.78,773.5,17.906525967552714,1.4,10.3,2,Winter,40.61
2026-02-07,Hyderabad,17.385,78.4867,35.3,43.719589442120146,1.94,666.4,30.291983991175897,1.2,9.7,2,Winter,33.48
2026-02-08,Jaipur,26.9124,75.7873,20.9,53.78803032132441,3.65,732.7,45.880615649663724,0.5,8.2,2,Winter,38.46
2026-02-09,Jaipur,26.9124,75.7873,28.8,30.669268823871665,3.49,908.4,56.25065204129423,0.3,5.0,2,Winter,43.69
2026-02-10,Jaipur,26.9124,75.7873,29.9,59.59300346265551,1.22,769.4,45.70254967420056,0.4,10.8,2,Winter,40.01
2026-02-11,Chennai,13.0827,80.2707,32.5,46.20570391774669,3.59,488.1,38.15707404812952,0.1,6.5,2,Winter,22.46
2026-02-12,Delhi,28.6139,77.209,38.1,30.85799451638189,2.69,867.7,34.880023844726814,1.7,7.4,2,Winter,40.83
2026-02-13,Chennai,13.0827,80.2707,23.1,27.922338768749828,2.42,679.8,34.75064207573144,5.4,9.7,2,Winter,32.88
2026-02-14,Delhi,28.6139,77.209,31.0,74.89909919026582,3.07,834.5,24.088079899120125,3.9,11.0,2,Winter,43.25
2026-02-15,Jaipur,26.9124,75.7873,32.8,42.79997689173264,3.24,665.8,31.44073748500466,2.5,6.9,2,Winter,33.45
2026-02-16,Ahmedabad,23.0225,72.5714,29.7,48.34455827938551,5.19,767.4,13.91761793365454,0.6,10.2,2,Winter,40.7
2026-02-17,Hyderabad,17.385,78.4867,25.5,46.347732767395584,4.99,805.8,27.4656909376664,1.7,7.9,2,Winter,41.88
2026-02-18,Kolkata,22.5726,88.3639,39.7,66.62731615788938,3.79,623.4,33.42450516635514,3.1,12.0,2,Winter,32.71
2026-02-19,Hyderabad,17.385,78.4867,33.2,45.93167523737799,3.77,682.8,17.273790815216962,0.1,7.0,2,Winter,34.02
2026-02-20,Ahmedabad,23.0225,72.5714,30.5,58.46741993287763,4.32,672.6,34.4731290343059,4.7,7.6,2,Winter,33.7
2026-02-21,Pune,18.5204,73.8567,28.7,66.37373436496425,3.21,637.9,20.517859336938244,1.8,7.0,2,Winter,31.94
2026-02-22,Ahmedabad,23.0225,72.5714,31.4,37.89313524919247,4.29,707.2,14.191099380510401,0.9,7.2,2,Winter,34.51
2026-02-23,Ahmedabad,23.0225,72.5714,27.5,72.69430099896803,4.79,775.5,23.38093394889713,0.6,7.1,2,Winter,37.66
2026-02-24,Chennai,13.0827,80.2707,32.8,75.57223601344846,2.44,980.7,11.585303412257847,0.2,9.8,2,Winter,49.96
2026-02-25,Chennai,13.0827,80.2707,31.8,60.421045017942134,3.98,742.8,7.447207146863079,2.4,7.5,2,Winter,38.93
2026-02-26,Delhi,28.6139,77.209,28.0,50.24901858919,3.63,714.3,22.647502578397887,2.0,8.8,2,Winter,35.14
2026-02-27,Delhi,28.6139,77.209,36.3,24.4969762524992,5.46,707.9,58.13788315525957,1.0,8.4,2,Winter,35.64
2026-02-28,Hyderabad,17.385,78.4867,28.2,69.52742741000151,5.0,649.7,48.77189527011694,2.3,6.1,2,Winter,31.73
2026-03-01,Pune,18.5204,73.8567,30.7,45.277148412830584,2.46,890.1,36.30119270721214,0.4,6.0,3,Summer,44.36
2026-03-02,Chennai,13.0827,80.2707,38.0,42.51027760677377,4.14,783.7,38.75708207248889,0.7,8.1,3,Summer,38.46
